video_id,video_path,split,exercise_type,quality_label,has_knees_forward,has_knees_inward,knees_forward_segments,knees_inward_segments,annotated_error_segments,frame_count,fps,width,height,duration_seconds
37709_2,videos_squat/37709_2.mp4,train,squat,multiple_annotated_errors,True,True,"[[1.16, 2.12]]","[[1.77, 2.23]]",2,94,30.0,480,480,3.1333333333333333
37714_1,videos_squat/37714_1.mp4,train,squat,knees_forward,True,False,"[[4.06, 6.31]]",[],1,193,30.0,480,600,6.433333333333334
37720_2,videos_squat/37720_2.mp4,train,squat,knees_forward,True,False,"[[0.96, 1.59], [0.55, 1.29]]",[],2,79,30.0,480,600,2.6333333333333333
37722_1,videos_squat/37722_1.mp4,train,squat,knees_forward,True,False,"[[4.63, 5.63]]",[],1,189,30.0,480,480,6.3
37723_2,videos_squat/37723_2.mp4,train,squat,knees_forward,True,False,"[[0.31, 2.08]]",[],1,124,30.0,480,480,4.133333333333334
37732_2,videos_squat/37732_2.mp4,val,squat,no_annotated_error,False,False,[],[],0,80,30.0,480,600,2.6666666666666665
37741_1,videos_squat/37741_1.mp4,train,squat,knees_forward,True,False,"[[1.93, 2.49]]",[],1,80,30.0,480,480,2.6666666666666665
37755_1,videos_squat/37755_1.mp4,train,squat,no_annotated_error,False,False,[],[],0,81,30.0,480,480,2.7
37756_1,videos_squat/37756_1.mp4,test,squat,knees_forward,True,False,"[[0.83, 2.23]]",[],1,141,30.0,480,480,4.7
37757_3,videos_squat/37757_3.mp4,train,squat,no_annotated_error,False,False,[],[],0,109,30.0,480,480,3.6333333333333333
37760_1,videos_squat/37760_1.mp4,train,squat,knees_forward,True,False,"[[2.95, 3.86]]",[],1,165,30.0,480,600,5.5
37761_1,videos_squat/37761_1.mp4,train,squat,knees_forward,True,False,"[[1.46, 3.51]]",[],1,116,30.0,480,600,3.8666666666666667
37772_2,videos_squat/37772_2.mp4,train,squat,no_annotated_error,False,False,[],[],0,105,30.0,480,480,3.5
37773_1,videos_squat/37773_1.mp4,train,squat,knees_forward,True,False,"[[1.2, 2.26]]",[],1,80,30.0,480,596,2.6666666666666665
37774_1,videos_squat/37774_1.mp4,train,squat,knees_forward,True,False,"[[1.05, 3.77]]",[],1,122,30.0,480,268,4.066666666666666
37782_1,videos_squat/37782_1.mp4,val,squat,no_annotated_error,False,False,[],[],0,73,30.0,480,600,2.433333333333333
37788_4,videos_squat/37788_4.mp4,test,squat,no_annotated_error,False,False,[],[],0,91,30.0,480,480,3.033333333333333
37791_1,videos_squat/37791_1.mp4,test,squat,knees_forward,True,False,"[[0.62, 1.61]]",[],1,68,30.0,480,600,2.2666666666666666
37795_2,videos_squat/37795_2.mp4,train,squat,knees_forward,True,False,"[[0.62, 1.87]]",[],1,86,30.0,480,480,2.8666666666666667
37799_2,videos_squat/37799_2.mp4,train,squat,no_annotated_error,False,False,[],[],0,79,30.0,480,480,2.6333333333333333
37803_2,videos_squat/37803_2.mp4,train,squat,knees_forward,True,False,"[[0.69, 3.63]]",[],1,116,30.0,480,600,3.8666666666666667
37805_1,videos_squat/37805_1.mp4,train,squat,knees_forward,True,False,"[[0.7, 2.99]]",[],1,101,30.0,480,480,3.3666666666666667
37812_2,videos_squat/37812_2.mp4,train,squat,no_annotated_error,False,False,[],[],0,149,30.0,480,480,4.966666666666667
37815_1,videos_squat/37815_1.mp4,val,squat,knees_forward,True,False,"[[0.75, 3.35]]",[],1,116,30.0,480,480,3.8666666666666667
37819_8,videos_squat/37819_8.mp4,train,squat,knees_forward,True,False,"[[0.78, 1.54]]",[],1,60,30.0,480,480,2.0
37820_1,videos_squat/37820_1.mp4,train,squat,knees_forward,True,False,"[[1.32, 3.53], [1.17, 2.04]]",[],2,124,30.0,480,600,4.133333333333334
37823_2,videos_squat/37823_2.mp4,val,squat,knees_forward,True,False,"[[3.53, 5.33]]",[],1,184,30.0,480,600,6.133333333333334
37824_2,videos_squat/37824_2.mp4,train,squat,no_annotated_error,False,False,[],[],0,75,30.0,480,270,2.5
37839_1,videos_squat/37839_1.mp4,val,squat,multiple_annotated_errors,True,True,"[[1.58, 4.07]]","[[2.47, 3.68]]",2,133,30.0,480,600,4.433333333333334
37840_1,videos_squat/37840_1.mp4,train,squat,no_annotated_error,False,False,[],[],0,83,30.0,480,600,2.7666666666666666
37842_1,videos_squat/37842_1.mp4,test,squat,knees_forward,True,False,"[[1.65, 3.42]]",[],1,146,30.0,480,480,4.866666666666666
37844_1,videos_squat/37844_1.mp4,train,squat,knees_forward,True,False,"[[1.0, 2.16]]",[],1,86,30.0,480,598,2.8666666666666667
37858_1,videos_squat/37858_1.mp4,train,squat,no_annotated_error,False,False,[],[],0,73,30.0,480,480,2.433333333333333
37859_4,videos_squat/37859_4.mp4,train,squat,knees_inward,False,True,[],"[[1.33, 2.12], [1.38, 2.12]]",2,84,30.0,480,600,2.8
37861_3,videos_squat/37861_3.mp4,train,squat,no_annotated_error,False,False,[],[],0,95,30.0,480,480,3.1666666666666665
37864_7,videos_squat/37864_7.mp4,train,squat,no_annotated_error,False,False,[],[],0,103,30.0,480,480,3.433333333333333
37872_1,videos_squat/37872_1.mp4,train,squat,no_annotated_error,False,False,[],[],0,84,30.0,480,480,2.8
37880_1,videos_squat/37880_1.mp4,train,squat,no_annotated_error,False,False,[],[],0,160,30.0,480,480,5.333333333333333
37885_1,videos_squat/37885_1.mp4,train,squat,no_annotated_error,False,False,[],[],0,118,30.0,480,480,3.933333333333333
37895_1,videos_squat/37895_1.mp4,train,squat,knees_forward,True,False,"[[0.55, 1.87]]",[],1,86,30.0,480,480,2.8666666666666667
37902_1,videos_squat/37902_1.mp4,train,squat,knees_forward,True,False,"[[0.46, 3.24]]",[],1,104,30.0,480,600,3.466666666666667
37904_4,videos_squat/37904_4.mp4,train,squat,knees_forward,True,False,"[[0.59, 2.33]]",[],1,79,30.0,480,480,2.6333333333333333
37906_3,videos_squat/37906_3.mp4,test,squat,no_annotated_error,False,False,[],[],0,90,30.0,480,480,3.0
37908_2,videos_squat/37908_2.mp4,train,squat,knees_forward,True,False,"[[0.97, 3.24]]",[],1,146,30.0,480,480,4.866666666666666
37915_1,videos_squat/37915_1.mp4,train,squat,knees_forward,True,False,"[[0.89, 1.79]]",[],1,76,30.0,480,600,2.533333333333333
37917_4,videos_squat/37917_4.mp4,val,squat,no_annotated_error,False,False,[],[],0,92,30.0,480,600,3.066666666666667
37927_1,videos_squat/37927_1.mp4,val,squat,knees_forward,True,False,"[[1.71, 7.01]]",[],1,228,30.0,480,480,7.6
37935_2,videos_squat/37935_2.mp4,test,squat,knees_forward,True,False,"[[1.71, 2.73]]",[],1,92,30.0,480,600,3.066666666666667
37936_1,videos_squat/37936_1.mp4,train,squat,knees_forward,True,False,"[[1.18, 2.05]]",[],1,83,30.0,480,480,2.7666666666666666
37941_3,videos_squat/37941_3.mp4,test,squat,no_annotated_error,False,False,[],[],0,84,30.0,480,480,2.8
37958_1,videos_squat/37958_1.mp4,train,squat,knees_forward,True,False,"[[0.45, 3.93]]",[],1,170,30.0,480,600,5.666666666666667
37970_2,videos_squat/37970_2.mp4,train,squat,knees_forward,True,False,"[[3.89, 5.08]]",[],1,204,30.0,480,480,6.8
37973_1,videos_squat/37973_1.mp4,train,squat,knees_forward,True,False,"[[2.09, 3.65]]",[],1,118,30.0,480,480,3.933333333333333
37976_3,videos_squat/37976_3.mp4,val,squat,knees_forward,True,False,"[[0.75, 2.68]]",[],1,83,30.0,480,270,2.7666666666666666
37979_2,videos_squat/37979_2.mp4,train,squat,no_annotated_error,False,False,[],[],0,131,30.0,480,600,4.366666666666666
37980_2,videos_squat/37980_2.mp4,val,squat,knees_forward,True,False,"[[0.8, 1.71]]",[],1,79,30.0,480,600,2.6333333333333333
37987_4,videos_squat/37987_4.mp4,train,squat,multiple_annotated_errors,True,True,"[[0.88, 3.07]]","[[1.59, 2.81]]",2,164,30.0,480,270,5.466666666666667
37994_1,videos_squat/37994_1.mp4,train,squat,knees_forward,True,False,"[[3.22, 4.64]]",[],1,147,30.0,480,480,4.9
37997_4,videos_squat/37997_4.mp4,train,squat,knees_forward,True,False,"[[0.52, 2.51]]",[],1,81,30.0,480,600,2.7
37998_1,videos_squat/37998_1.mp4,train,squat,knees_forward,True,False,"[[0.57, 1.64]]",[],1,71,30.0,480,480,2.3666666666666667
38000_1,videos_squat/38000_1.mp4,train,squat,knees_forward,True,False,"[[1.65, 5.05]]",[],1,174,30.0,480,270,5.8
38001_14,videos_squat/38001_14.mp4,train,squat,knees_forward,True,False,"[[0.87, 1.63]]",[],1,71,30.0,480,480,2.3666666666666667
38006_1,videos_squat/38006_1.mp4,train,squat,knees_forward,True,False,"[[2.43, 3.81]]",[],1,118,30.0,480,600,3.933333333333333
38008_1,videos_squat/38008_1.mp4,train,squat,knees_forward,True,False,"[[1.55, 3.02]]",[],1,102,30.0,480,852,3.4
38011_2,videos_squat/38011_2.mp4,train,squat,knees_forward,True,False,"[[2.71, 4.96]]",[],1,154,30.0,480,600,5.133333333333334
38018_2,videos_squat/38018_2.mp4,val,squat,no_annotated_error,False,False,[],[],0,87,30.0,480,480,2.9
38023_1,videos_squat/38023_1.mp4,train,squat,no_annotated_error,False,False,[],[],0,203,30.0,480,480,6.766666666666667
38028_7,videos_squat/38028_7.mp4,train,squat,no_annotated_error,False,False,[],[],0,68,30.0,480,480,2.2666666666666666
38029_1,videos_squat/38029_1.mp4,train,squat,no_annotated_error,False,False,[],[],0,76,30.0,480,596,2.533333333333333
38032_1,videos_squat/38032_1.mp4,test,squat,knees_forward,True,False,"[[0.82, 1.63]]",[],1,71,30.0,480,600,2.3666666666666667
38035_1,videos_squat/38035_1.mp4,test,squat,knees_forward,True,False,"[[1.69, 2.95]]",[],1,191,30.0,480,600,6.366666666666666
38040_1,videos_squat/38040_1.mp4,val,squat,multiple_annotated_errors,True,True,"[[4.0, 6.61]]","[[4.55, 6.46], [4.59, 6.19]]",3,214,30.0,480,600,7.133333333333334
38045_1,videos_squat/38045_1.mp4,val,squat,knees_forward,True,False,"[[0.91, 3.15]]",[],1,118,30.0,480,480,3.933333333333333
38057_4,videos_squat/38057_4.mp4,train,squat,knees_forward,True,False,"[[0.63, 1.66], [0.85, 1.28]]",[],2,62,30.0,480,600,2.066666666666667
38060_7,videos_squat/38060_7.mp4,test,squat,knees_forward,True,False,"[[1.48, 2.69]]",[],1,102,30.0,480,600,3.4
38061_1,videos_squat/38061_1.mp4,train,squat,knees_forward,True,False,"[[0.99, 2.53]]",[],1,110,30.0,480,480,3.6666666666666665
38090_4,videos_squat/38090_4.mp4,unassigned,squat,no_annotated_error,False,False,[],[],0,79,30.0,480,480,2.6333333333333333
38091_5,videos_squat/38091_5.mp4,unassigned,squat,no_annotated_error,False,False,[],[],0,83,30.0,480,600,2.7666666666666666
38092_1,videos_squat/38092_1.mp4,unassigned,squat,no_annotated_error,False,False,[],[],0,71,30.0,480,480,2.3666666666666667
38093_4,videos_squat/38093_4.mp4,unassigned,squat,no_annotated_error,False,False,[],[],0,92,30.0,480,600,3.066666666666667
38094_2,videos_squat/38094_2.mp4,unassigned,squat,no_annotated_error,False,False,[],[],0,84,30.0,480,600,2.8
38095_2,videos_squat/38095_2.mp4,unassigned,squat,no_annotated_error,False,False,[],[],0,70,30.0,480,480,2.3333333333333335
38096_1,videos_squat/38096_1.mp4,unassigned,squat,no_annotated_error,False,False,[],[],0,90,30.0,480,480,3.0
38097_1,videos_squat/38097_1.mp4,unassigned,squat,no_annotated_error,False,False,[],[],0,122,30.0,480,600,4.066666666666666
38098_1,videos_squat/38098_1.mp4,unassigned,squat,no_annotated_error,False,False,[],[],0,155,30.0,480,600,5.166666666666667
38099_2,videos_squat/38099_2.mp4,unassigned,squat,no_annotated_error,False,False,[],[],0,129,30.0,480,600,4.3
38100_5,videos_squat/38100_5.mp4,unassigned,squat,no_annotated_error,False,False,[],[],0,150,30.0,480,600,5.0
38101_1,videos_squat/38101_1.mp4,unassigned,squat,no_annotated_error,False,False,[],[],0,68,30.0,480,600,2.2666666666666666
38102_2,videos_squat/38102_2.mp4,unassigned,squat,no_annotated_error,False,False,[],[],0,79,30.0,480,600,2.6333333333333333
38103_2,videos_squat/38103_2.mp4,unassigned,squat,no_annotated_error,False,False,[],[],0,94,30.0,480,480,3.1333333333333333
38104_1,videos_squat/38104_1.mp4,unassigned,squat,no_annotated_error,False,False,[],[],0,112,30.0,480,480,3.7333333333333334
38105_2,videos_squat/38105_2.mp4,unassigned,squat,no_annotated_error,False,False,[],[],0,131,30.0,480,600,4.366666666666666
38106_4,videos_squat/38106_4.mp4,unassigned,squat,no_annotated_error,False,False,[],[],0,62,30.0,480,600,2.066666666666667
38107_5,videos_squat/38107_5.mp4,unassigned,squat,no_annotated_error,False,False,[],[],0,117,30.0,480,264,3.9
38108_4,videos_squat/38108_4.mp4,unassigned,squat,no_annotated_error,False,False,[],[],0,133,30.0,480,480,4.433333333333334
38109_14,videos_squat/38109_14.mp4,unassigned,squat,no_annotated_error,False,False,[],[],0,93,30.0,480,480,3.1
38110_2,videos_squat/38110_2.mp4,unassigned,squat,no_annotated_error,False,False,[],[],0,71,30.0,480,600,2.3666666666666667
38111_2,videos_squat/38111_2.mp4,unassigned,squat,no_annotated_error,False,False,[],[],0,148,30.0,480,600,4.933333333333334
38112_2,videos_squat/38112_2.mp4,unassigned,squat,no_annotated_error,False,False,[],[],0,165,30.0,480,480,5.5
38113_1,videos_squat/38113_1.mp4,unassigned,squat,no_annotated_error,False,False,[],[],0,77,30.0,480,600,2.566666666666667
38114_1,videos_squat/38114_1.mp4,unassigned,squat,no_annotated_error,False,False,[],[],0,193,30.0,480,600,6.433333333333334
38115_3,videos_squat/38115_3.mp4,unassigned,squat,no_annotated_error,False,False,[],[],0,83,30.0,480,270,2.7666666666666666
45823_6,videos_squat/45823_6.mp4,train,squat,knees_forward,True,False,"[[0.65, 2.78]]",[],1,94,30.0,480,480,3.1333333333333333
45844_1,videos_squat/45844_1.mp4,train,squat,no_annotated_error,False,False,[],[],0,76,30.0,480,480,2.533333333333333
45879_2,videos_squat/45879_2.mp4,train,squat,knees_forward,True,False,"[[2.1, 3.15]]",[],1,101,30.0,480,274,3.3666666666666667
45890_3,videos_squat/45890_3.mp4,train,squat,knees_forward,True,False,"[[0.72, 1.79]]",[],1,71,30.0,480,600,2.3666666666666667
45896_11,videos_squat/45896_11.mp4,train,squat,knees_forward,True,False,"[[1.23, 1.75]]",[],1,56,30.0,480,270,1.8666666666666667
45919_1,videos_squat/45919_1.mp4,train,squat,knees_forward,True,False,"[[2.57, 3.74]]",[],1,145,30.0,480,480,4.833333333333333
45944_1,videos_squat/45944_1.mp4,train,squat,multiple_annotated_errors,True,True,"[[1.95, 3.2]]","[[2.77, 3.65]]",2,119,30.0,480,600,3.966666666666667
45945_2,videos_squat/45945_2.mp4,val,squat,no_annotated_error,False,False,[],[],0,101,30.0,480,480,3.3666666666666667
45946_1,videos_squat/45946_1.mp4,train,squat,multiple_annotated_errors,True,True,"[[2.51, 6.56]]","[[2.36, 6.23]]",2,280,30.0,480,600,9.333333333333334
45950_1,videos_squat/45950_1.mp4,train,squat,knees_forward,True,False,"[[2.44, 3.86], [4.04, 4.57]]",[],2,142,30.0,480,600,4.733333333333333
45952_1,videos_squat/45952_1.mp4,train,squat,knees_forward,True,False,"[[0.78, 3.05]]",[],1,101,30.0,480,480,3.3666666666666667
45954_2,videos_squat/45954_2.mp4,train,squat,knees_forward,True,False,"[[1.34, 2.65]]",[],1,84,30.0,480,480,2.8
45959_1,videos_squat/45959_1.mp4,test,squat,knees_forward,True,False,"[[0.95, 3.75]]",[],1,120,30.0,480,480,4.0
45968_3,videos_squat/45968_3.mp4,train,squat,no_annotated_error,False,False,[],[],0,74,30.0,480,480,2.466666666666667
45970_1,videos_squat/45970_1.mp4,test,squat,knees_forward,True,False,"[[1.82, 3.19], [3.3, 3.97]]",[],2,119,30.0,480,600,3.966666666666667
45973_7,videos_squat/45973_7.mp4,train,squat,knees_forward,True,False,"[[1.2, 2.01]]",[],1,80,30.0,480,480,2.6666666666666665
45984_2,videos_squat/45984_2.mp4,val,squat,knees_forward,True,False,"[[0.98, 2.29]]",[],1,81,30.0,480,480,2.7
45986_3,videos_squat/45986_3.mp4,train,squat,knees_forward,True,False,"[[1.91, 2.82]]",[],1,91,30.0,480,480,3.033333333333333
46001_4,videos_squat/46001_4.mp4,train,squat,knees_forward,True,False,"[[1.71, 2.4]]",[],1,123,30.0,480,480,4.1
46003_1,videos_squat/46003_1.mp4,train,squat,no_annotated_error,False,False,[],[],0,86,30.0,480,270,2.8666666666666667
46007_3,videos_squat/46007_3.mp4,train,squat,multiple_annotated_errors,True,True,"[[0.92, 3.37]]","[[1.64, 2.95]]",2,106,30.0,480,480,3.533333333333333
46010_3,videos_squat/46010_3.mp4,val,squat,knees_forward,True,False,"[[2.17, 2.83]]",[],1,125,30.0,480,600,4.166666666666667
46026_1,videos_squat/46026_1.mp4,train,squat,knees_forward,True,False,"[[2.4, 3.24]]",[],1,104,30.0,480,480,3.466666666666667
46029_1,videos_squat/46029_1.mp4,train,squat,multiple_annotated_errors,True,True,"[[5.19, 6.34]]","[[3.85, 5.79]]",2,195,30.0,480,600,6.5
46035_1,videos_squat/46035_1.mp4,test,squat,multiple_annotated_errors,True,True,"[[3.62, 6.24]]","[[4.45, 5.83]]",2,192,30.0,480,600,6.4
46036_1,videos_squat/46036_1.mp4,train,squat,no_annotated_error,False,False,[],[],0,92,30.0,480,600,3.066666666666667
46039_1,videos_squat/46039_1.mp4,test,squat,knees_forward,True,False,"[[1.62, 3.8]]",[],1,181,30.0,480,480,6.033333333333333
46043_4,videos_squat/46043_4.mp4,train,squat,knees_forward,True,False,"[[1.5, 2.2]]",[],1,74,30.0,480,600,2.466666666666667
46047_1,videos_squat/46047_1.mp4,val,squat,no_annotated_error,False,False,[],[],0,187,30.0,480,600,6.233333333333333
46051_1,videos_squat/46051_1.mp4,train,squat,multiple_annotated_errors,True,True,"[[4.77, 6.29]]","[[4.14, 6.02]]",2,195,30.0,480,600,6.5
46057_2,videos_squat/46057_2.mp4,train,squat,no_annotated_error,False,False,[],[],0,75,30.0,480,480,2.5
46064_1,videos_squat/46064_1.mp4,train,squat,multiple_annotated_errors,True,True,"[[5.61, 6.65]]","[[4.87, 6.33]]",2,314,30.0,480,480,10.466666666666667
46067_1,videos_squat/46067_1.mp4,test,squat,multiple_annotated_errors,True,True,"[[1.64, 2.63], [3.18, 4.16]]","[[2.33, 3.7]]",3,132,30.0,480,600,4.4
46073_1,videos_squat/46073_1.mp4,train,squat,knees_forward,True,False,"[[3.51, 6.72]]",[],1,207,30.0,480,600,6.9
46076_3,videos_squat/46076_3.mp4,train,squat,knees_forward,True,False,"[[1.65, 2.94]]",[],1,96,30.0,480,600,3.2
46081_1,videos_squat/46081_1.mp4,train,squat,multiple_annotated_errors,True,True,"[[2.24, 3.55]]","[[1.72, 3.46]]",2,170,30.0,480,600,5.666666666666667
46082_4,videos_squat/46082_4.mp4,val,squat,no_annotated_error,False,False,[],[],0,112,30.0,480,480,3.7333333333333334
46085_2,videos_squat/46085_2.mp4,val,squat,no_annotated_error,False,False,[],[],0,53,30.0,480,480,1.7666666666666666
46087_1,videos_squat/46087_1.mp4,train,squat,knees_forward,True,False,"[[0.43, 2.35]]",[],1,93,30.0,480,480,3.1
46091_6,videos_squat/46091_6.mp4,train,squat,no_annotated_error,False,False,[],[],0,85,30.0,480,270,2.8333333333333335
46093_1,videos_squat/46093_1.mp4,train,squat,knees_forward,True,False,"[[0.78, 1.97]]",[],1,65,30.0,480,480,2.1666666666666665
46095_1,videos_squat/46095_1.mp4,test,squat,no_annotated_error,False,False,[],[],0,187,30.0,480,480,6.233333333333333
46100_3,videos_squat/46100_3.mp4,train,squat,multiple_annotated_errors,True,True,"[[2.67, 3.97]]","[[2.25, 3.71]]",2,125,30.0,480,480,4.166666666666667
46101_3,videos_squat/46101_3.mp4,test,squat,no_annotated_error,False,False,[],[],0,82,30.0,480,480,2.7333333333333334
46103_2,videos_squat/46103_2.mp4,val,squat,knees_forward,True,False,"[[1.23, 3.49]]",[],1,115,30.0,480,480,3.8333333333333335
46108_1,videos_squat/46108_1.mp4,train,squat,knees_forward,True,False,"[[0.81, 2.44]]",[],1,79,30.0,480,480,2.6333333333333333
46109_1,videos_squat/46109_1.mp4,train,squat,knees_forward,True,False,"[[0.98, 2.34]]",[],1,85,30.0,480,480,2.8333333333333335
46113_5,videos_squat/46113_5.mp4,train,squat,knees_forward,True,False,"[[0.49, 1.33]]",[],1,50,30.0,480,272,1.6666666666666667
46125_10,videos_squat/46125_10.mp4,train,squat,no_annotated_error,False,False,[],[],0,55,30.0,480,480,1.8333333333333333
46129_9,videos_squat/46129_9.mp4,val,squat,no_annotated_error,False,False,[],[],0,50,30.0,480,480,1.6666666666666667
46133_1,videos_squat/46133_1.mp4,train,squat,knees_forward,True,False,"[[2.08, 2.87]]",[],1,104,30.0,480,598,3.466666666666667
46134_1,videos_squat/46134_1.mp4,train,squat,no_annotated_error,False,False,[],[],0,77,30.0,480,480,2.566666666666667
46136_4,videos_squat/46136_4.mp4,train,squat,knees_forward,True,False,"[[0.81, 2.19]]",[],1,88,30.0,480,600,2.933333333333333
46146_4,videos_squat/46146_4.mp4,test,squat,no_annotated_error,False,False,[],[],0,62,30.0,480,480,2.066666666666667
46156_1,videos_squat/46156_1.mp4,train,squat,knees_forward,True,False,"[[2.6, 4.09]]",[],1,142,30.0,480,480,4.733333333333333
46159_1,videos_squat/46159_1.mp4,train,squat,knees_forward,True,False,"[[1.02, 3.25]]",[],1,102,30.0,480,480,3.4
46160_1,videos_squat/46160_1.mp4,train,squat,knees_forward,True,False,"[[3.06, 3.97]]",[],1,171,30.0,480,480,5.7
46165_1,videos_squat/46165_1.mp4,train,squat,knees_inward,False,True,[],"[[4.1, 5.07]]",1,169,30.0,480,480,5.633333333333334
46167_1,videos_squat/46167_1.mp4,test,squat,knees_forward,True,False,"[[2.08, 3.36]]",[],1,103,30.0,480,480,3.433333333333333
46174_1,videos_squat/46174_1.mp4,test,squat,no_annotated_error,False,False,[],[],0,265,30.0,480,270,8.833333333333334
46178_2,videos_squat/46178_2.mp4,train,squat,knees_forward,True,False,"[[1.94, 2.52]]",[],1,80,30.0,480,600,2.6666666666666665
46183_3,videos_squat/46183_3.mp4,val,squat,no_annotated_error,False,False,[],[],0,113,30.0,480,600,3.7666666666666666
